Timestamp,LeftX,LeftY,LeftVelX,LeftVelY,RightX,RightY,RightVelX,RightVelY,LeftPupilRadius,RightPupilRadius,LeftRadialVel,LeftRadialAcc,LeftRadialJerk,RightRadialVel,RightRadialAcc,RightRadialJerk,
10408,-2.43807,0.96035,-0.107957,0.0799652,-2.39261,0.71106,0.140477,0.0658067,0.958683,0.857335,0,-0.000677385,-0.000151006,0.000630773,-5.45913e-05,-0.000109183,
10410,-2.43807,0.961028,-0.107957,0.303912,-2.39261,0.710374,-0.0958099,-0.135409,0.959165,0.85789,0.000677385,0.000677385,0.00135477,0.000686201,5.54282e-05,0.000110019,
10412,-2.43807,0.961704,-0.107957,0.303639,-2.39261,0.710374,-0.0958099,0.0658067,0.960127,0.859001,0.000676559,-8.26079e-07,-0.000678211,0,-0.000686201,-0.000741629,
10414,-2.43807,0.962381,-0.107957,0.303639,-2.39261,0.709688,-0.0958099,-0.135163,0.960608,0.859001,0.000676559,1.11022e-16,8.26079e-07,0.000685364,0.000685364,0.00137157,
10416,-2.43627,0.961028,0.611094,-0.367381,-2.39261,0.709003,-0.0958099,-0.135163,0.960608,0.857335,0.0022555,0.00157895,0.00157895,0.000685364,1.11022e-16,-0.000685364,
10418,-2.43446,0.96035,0.611386,-0.143981,-2.39198,0.709003,0.140477,0.0658067,0.960608,0.856222,0.00192818,-0.000327325,-0.00190627,0.000630773,-5.45913e-05,-5.45913e-05,
10420,-2.43266,0.96035,0.611094,0.0799652,-2.39135,0.71106,0.140766,0.668962,0.959646,0.855665,0.00180454,-0.000123637,0.000203688,0.0021517,0.00152093,0.00157552,
10422,-2.43326,0.96035,-0.34764,0.0799652,-2.39009,0.713801,0.376764,0.869687,0.959646,0.857335,0.000601514,-0.00120303,-0.00107939,0.0030178,0.000866096,-0.000654829,
10424,-2.43326,0.961028,-0.107957,0.303912,-2.38946,0.715173,0.140477,0.467992,0.959646,0.858446,0.000677385,7.58703e-05,0.0012789,0.00150966,-0.00150814,-0.00237423,
10426,-2.43266,0.961704,0.131727,0.303639,-2.3882,0.714488,0.377053,-0.135163,0.959646,0.857335,0.000905291,0.000227906,0.000152036,0.00143637,-7.32851e-05,0.00143485,
10428,-2.43205,0.962381,0.132019,0.303639,-2.38694,0.713116,0.376764,-0.336379,0.959646,0.855665,0.000905779,4.88167e-07,-0.000227418,0.00186352,0.000427143,0.000500428,
10430,-2.43145,0.962381,0.131727,0.0799652,-2.38631,0.711745,0.140477,-0.336133,0.959646,0.853992,0.000601514,-0.000304264,-0.000304753,0.0015089,-0.000354618,-0.000781761,
10432,-2.43085,0.963057,0.131727,0.303639,-2.38631,0.711745,-0.0958099,0.0658067,0.960127,0.853992,0.000905291,0.000303776,0.000608041,0,-0.0015089,-0.00115428,
10434,-2.42905,0.963057,0.611386,0.0799652,-2.38567,0.711745,0.140477,0.0658067,0.960608,0.853434,0.00180528,0.000899987,0.000596211,0.000630773,0.000630773,0.00213967,
10436,-2.42784,0.963057,0.37141,0.0799652,-2.38567,0.71106,-0.0958099,-0.135163,0.960608,0.853434,0.00120303,-0.000602249,-0.00150224,0.000685364,5.45913e-05,-0.000576182,
10438,-2.42664,0.963057,0.37141,0.0799652,-2.38567,0.712431,-0.0958099,0.467747,0.960608,0.85455,0.00120303,0,0.000602249,0.00137073,0.000685364,0.000630773,
10440,-2.42604,0.961028,0.132019,-0.591055,-2.38567,0.713116,-0.0958099,0.266777,0.960608,0.855665,0.00211714,0.000914113,0.000914113,0.000685364,-0.000685364,-0.00137073,
10442,-2.42483,0.96035,0.37141,-0.143981,-2.38441,0.712431,0.377053,-0.135163,0.960608,0.856778,0.00138063,-0.000736515,-0.00165063,0.00143637,0.000751008,0.00143637,
10444,-2.42303,0.958997,0.611386,-0.367381,-2.38378,0.71106,0.140477,-0.336133,0.961089,0.856778,0.00225609,0.000875466,0.00161198,0.0015089,7.25248e-05,-0.000678484,
10446,-2.41882,0.958997,1.57012,0.0799652,-2.38189,0.709003,0.61334,-0.537349,0.961569,0.856778,0.00421134,0.00195524,0.00107978,0.00279549,0.00128659,0.00121406,
10448,-2.4122,0.958321,2.52915,-0.143708,-2.37558,0.709003,2.26764,0.0658067,0.963009,0.857335,0.00665262,0.00244128,0.000486041,0.00630927,0.00351378,0.00222719,
10450,-2.40137,0.958321,4.20752,0.0799652,-2.36548,0.709688,3.68565,0.266777,0.964447,0.859556,0.0108302,0.00417758,0.00173629,0.0101179,0.00380865,0.000294864,
10452,-2.38753,0.957644,5.40593,-0.143708,-2.35034,0.71106,5.57652,0.467992,0.965404,0.861771,0.0138543,0.0030241,-0.00115348,0.0152044,0.00508648,0.00127783,
10454,-2.37008,0.957644,6.84462,0.0799652,-2.33331,0.712431,6.28538,0.467747,0.964447,0.861771,0.0174483,0.00359403,0.000569925,0.0170898,0.00188539,-0.00320109,
10456,-2.35264,0.957644,6.84462,0.0799652,-2.31375,0.712431,7.23082,0.0658067,0.963489,0.859556,0.0174483,4.44089e-16,-0.00359403,0.0195586,0.0024688,0.000583413,
10458,-2.33699,0.958321,6.12528,0.303639,-2.29608,0.714488,6.52196,0.668962,0.962529,0.857335,0.0156577,-0.00179065,-0.00179065,0.0177856,-0.00177298,-0.00424178,
10460,-2.32857,0.958997,3.24849,0.303639,-2.28662,0.716544,3.44936,0.668717,0.962529,0.857335,0.00845053,-0.00720714,-0.00541648,0.00968468,-0.00810093,-0.00632795,
10462,-2.32436,0.959674,1.57012,0.303639,-2.28283,0.719971,1.3222,1.0709,0.963489,0.85789,0.00426533,-0.0041852,0.00302194,0.00510668,-0.004578,0.00352293,
10464,-2.32496,0.96035,-0.34764,0.303639,-2.2822,0.720657,0.140477,0.266777,0.963968,0.859001,0.000905291,-0.00336004,0.000825154,0.00093145,-0.00417523,0.000402774,
10466,-2.32676,0.959674,-0.827007,-0.143708,-2.28536,0.722714,-1.27753,0.668962,0.963968,0.85789,0.0019272,0.00102191,0.00438196,0.00376599,0.00283454,0.00700977,
10468,-2.33158,0.958321,-2.02601,-0.367381,-2.2904,0.724771,-1.98639,0.668962,0.963968,0.856222,0.00500015,0.00307295,0.00205104,0.00545002,0.00168403,-0.00115051,
10470,-2.33579,0.956967,-1.78603,-0.367654,-2.29734,0.726141,-2.69583,0.467747,0.963968,0.85455,0.00442363,-0.000576521,-0.00364947,0.00707487,0.00162485,-5.91773e-05,
10472,-2.3382,0.956967,-1.06698,0.0799652,-2.3005,0.726827,-1.27753,0.266777,0.963489,0.853992,0.00240679,-0.00201684,-0.00144032,0.00322823,-0.00384664,-0.0054715,
10474,-2.3394,0.956967,-0.587616,0.0799652,-2.30239,0.726827,-0.804671,0.0658067,0.963009,0.855108,0.00120376,-0.00120303,0.00081381,0.00189232,-0.00133591,0.00251074,
10476,-2.3406,0.955614,-0.587324,-0.367381,-2.30302,0.727512,-0.332097,0.266777,0.963009,0.856222,0.00181058,0.000606818,0.00180985,0.00093145,-0.000960869,0.000375039,
10478,-2.3412,0.954261,-0.34764,-0.367381,-2.30365,0.727512,-0.332385,0.0658067,0.963009,0.857335,0.00148079,-0.000329789,-0.000936607,0.000631543,-0.000299907,0.000660963,
10480,-2.3412,0.953583,-0.107957,-0.143981,-2.30176,0.726827,0.61334,-0.135163,0.963009,0.857335,0.000677385,-0.000803408,-0.000473619,0.00201333,0.00138179,0.0016817,
10482,-2.34,0.953583,0.37141,0.0799652,-2.29987,0.725456,0.61334,-0.336133,0.963009,0.857335,0.00120303,0.000525644,0.00132905,0.00233724,0.000323905,-0.00105788,
10484,-2.3394,0.953583,0.131727,0.0799652,-2.29798,0.723399,0.613051,-0.537349,0.963009,0.857335,0.000601514,-0.000601514,-0.00112716,0.00279497,0.000457727,0.000133822,
10486,-2.3388,0.954261,0.132019,0.303912,-2.29734,0.724084,0.140477,0.266777,0.963968,0.859556,0.000906396,0.000304882,0.000906396,0.00093145,-0.00186352,-0.00232124,
10488,-2.33759,0.955614,0.37141,0.527312,-2.29608,0.726141,0.377053,0.668962,0.965404,0.861771,0.00181058,0.000904185,0.000599304,0.00241338,0.00148193,0.00334545,
10490,-2.33639,0.95629,0.37141,0.303639,-2.29482,0.728884,0.376764,0.869932,0.965882,0.863429,0.00138022,-0.00043036,-0.00133455,0.00301856,0.000605175,-0.000876755,
10492,-2.33338,0.957644,1.09075,0.527585,-2.29293,0.726827,0.61334,-0.537349,0.965404,0.863429,0.00329895,0.00191873,0.00234909,0.00279549,-0.000223068,-0.000828244,
10494,-2.33098,0.957644,0.85107,0.0799652,-2.28977,0.724771,1.08591,-0.537103,0.964926,0.861771,0.00240679,-0.000892158,-0.00281089,0.00376553,0.000970047,0.00119311,
10496,-2.32857,0.957644,0.85107,0.0799652,-2.28725,0.724771,0.849627,0.0658067,0.964926,0.86011,0.00240679,-4.44089e-16,0.000892158,0.00252386,-0.00124167,-0.00221172,
10498,-2.32737,0.956967,0.37141,-0.143981,-2.28536,0.726827,0.613051,0.668717,0.964926,0.859001,0.00138063,-0.00102617,-0.00102617,0.00279435,0.000270487,0.00151216,
10500,-2.32496,0.95629,0.85107,-0.143708,-2.28473,0.728198,0.140477,0.467992,0.964447,0.859001,0.00250008,0.00111945,0.00214562,0.00150966,-0.00128469,-0.00155518,
10502,-2.32195,0.955614,1.09075,-0.143708,-2.28409,0.727512,0.140766,-0.135409,0.965404,0.860664,0.00308345,0.00058337,-0.00053608,0.000932587,-0.000577071,0.000707621,
10504,-2.32015,0.955614,0.611386,0.0799652,-2.28283,0.727512,0.376764,0.0658067,0.96636,0.863429,0.00180528,-0.00127817,-0.00186154,0.00126155,0.000328959,0.000906029,
10506,-2.32015,0.955614,-0.107957,0.0799652,-2.28094,0.728198,0.61334,0.267022,0.967316,0.865634,0,-0.00180528,-0.000527109,0.00201362,0.000752072,0.000423113,
10508,-2.32015,0.95629,-0.107957,0.303639,-2.27905,0.728198,0.613051,0.0658067,0.967793,0.863981,0.000676559,0.000676559,0.00248184,0.00189232,-0.000121299,-0.000873372,
10510,-2.32015,0.95629,-0.107957,0.0799652,-2.27842,0.728198,0.140477,0.0658067,0.967793,0.862324,0,-0.000676559,-0.00135312,0.000630773,-0.00126155,-0.00114025,
10512,-2.31954,0.95629,0.131727,0.0799652,-2.27652,0.728198,0.61334,0.0658067,0.96827,0.860664,0.000601514,0.000601514,0.00127807,0.00189309,0.00126232,0.00252386,
10514,-2.31954,0.95629,-0.107957,0.0799652,-2.27526,0.728884,0.376764,0.266777,0.96827,0.861218,0,-0.000601514,-0.00120303,0.0014357,-0.000457393,-0.00171971,
10516,-2.31894,0.956967,0.131727,0.303639,-2.27463,0.728884,0.140766,0.0658067,0.968747,0.861771,0.000905291,0.000905291,0.00150681,0.000631543,-0.000804153,-0.000346759,
10518,-2.31654,0.958321,0.85107,0.527585,-2.27463,0.728884,-0.0958099,0.0658067,0.968747,0.861771,0.00276149,0.0018562,0.000950906,0,-0.000631543,0.00017261,
10520,-2.31413,0.959674,0.85107,0.527312,-2.27463,0.729569,-0.0958099,0.266777,0.968747,0.862324,0.00276108,-4.04928e-07,-0.0018566,0.000685364,0.000685364,0.00131691,
10522,-2.31112,0.96035,1.09075,0.303639,-2.27463,0.732311,-0.0958099,0.869932,0.969224,0.863429,0.00308345,0.000322364,0.000322769,0.00274229,0.00205693,0.00137157,
10524,-2.30992,0.958321,0.37141,-0.591055,-2.27274,0.734367,0.613051,0.668717,0.969224,0.865083,0.00235942,-0.000724026,-0.00104639,0.00279435,5.20554e-05,-0.00200487,
10526,-2.30871,0.956967,0.371703,-0.367654,-2.27085,0.733682,0.61334,-0.135163,0.969224,0.865634,0.00181169,-0.000547733,0.000176293,0.00201333,-0.000781016,-0.000833072,
10528,-2.30811,0.955614,0.131727,-0.367381,-2.26895,0.73094,0.613051,-0.738319,0.969224,0.865083,0.00148079,-0.000330894,0.000216839,0.00333182,0.00131849,0.00209951,
10530,-2.30811,0.955614,-0.107957,0.0799652,-2.26958,0.729569,-0.332097,-0.336133,0.968747,0.863429,0,-0.00148079,-0.0011499,0.0015089,-0.00182293,-0.00314142,
10532,-2.30751,0.955614,0.131727,0.0799652,-2.26958,0.73094,-0.0958099,0.467747,0.967793,0.861218,0.000601514,0.000601514,0.00208231,0.00137073,-0.000138169,0.00168476,
10534,-2.30631,0.95629,0.37141,0.303639,-2.26958,0.731626,-0.0958099,0.267022,0.96636,0.859001,0.00138022,0.000778707,0.000177192,0.000686201,-0.000684528,-0.000546359,
10536,-2.3051,0.95629,0.371703,0.0799652,-2.26895,0.731626,0.140477,0.0658067,0.965404,0.859556,0.00120376,-0.000176458,-0.000955164,0.000630773,-5.54282e-05,0.000629099,
10538,-2.3039,0.956967,0.37141,0.303639,-2.26832,0.732311,0.140766,0.266777,0.965882,0.862324,0.00138022,0.000176458,0.000352915,0.000931972,0.000301199,0.000356627,
10540,-2.3045,0.957644,-0.34764,0.303912,-2.26769,0.732997,0.140477,0.266777,0.96636,0.865083,0.000905908,-0.000474313,-0.00065077,0.00093145,-5.21731e-07,-0.00030172,
10542,-2.3051,0.957644,-0.34764,0.0799652,-2.26706,0.733682,0.140477,0.266777,0.966838,0.864532,0.000601514,-0.000304394,0.000169919,0.00093145,-8.16404e-17,5.21731e-07,
10544,-2.3051,0.958321,-0.107957,0.303639,-2.2658,0.732997,0.376764,-0.135163,0.966838,0.861771,0.000676559,7.50442e-05,0.000379438,0.0014357,0.000504246,0.000504246,
10546,-2.3045,0.958321,0.131727,0.0799652,-2.26454,0.732997,0.377053,0.0658067,0.966838,0.859001,0.000601514,-7.50442e-05,-0.000150088,0.00126232,-0.00017338,-0.000677626,
10548,-2.3039,0.958997,0.131727,0.303639,-2.26327,0.732997,0.376764,0.0658067,0.96636,0.85789,0.000905291,0.000303776,0.00037882,0.00126155,-7.70175e-07,0.00017261,
10550,-2.3033,0.958321,0.131727,-0.143708,-2.26327,0.732311,-0.0958099,-0.135163,0.965882,0.85789,0.000905291,0,-0.000303776,0.000685364,-0.000576182,-0.000575412,
10552,-2.30089,0.958321,0.85107,0.0799652,-2.26327,0.731626,-0.0958099,-0.135163,0.965882,0.858446,0.00240679,0.0015015,0.0015015,0.000685364,-1.11022e-16,0.000576182,
10554,-2.29909,0.956967,0.611386,-0.367654,-2.26201,0.731626,0.377053,0.0658067,0.965882,0.859001,0.00225659,-0.000150204,-0.00165171,0.00126232,0.000576952,0.000576952,
10556,-2.29728,0.955614,0.611094,-0.367381,-2.26075,0.732311,0.376764,0.266777,0.96636,0.86011,0.0022555,-1.0832e-06,0.000149121,0.0014357,0.00017338,-0.000403572,
10558,-2.29728,0.955614,-0.107957,0.0799652,-2.2576,0.733682,1.08591,0.467747,0.96636,0.860664,0,-0.0022555,-0.00225442,0.00343957,0.00200387,0.00183049,
10560,-2.29548,0.956967,0.611386,0.527312,-2.2557,0.733682,0.61334,0.0658067,0.966838,0.861771,0.00225609,0.00225609,0.0045116,0.00189309,-0.00154648,-0.00355035,
10562,-2.29367,0.957644,0.611386,0.303912,-2.25318,0.733682,0.849338,0.0658067,0.966838,0.862877,0.00192818,-0.000327913,-0.00258401,0.00252309,0.000630003,0.00217648,
10564,-2.29066,0.957644,1.09075,0.0799652,-2.25192,0.733682,0.377053,0.0658067,0.967316,0.863429,0.00300831,0.00108013,0.00140804,0.00126232,-0.00126078,-0.00189078,
10566,-2.28946,0.956967,0.37141,-0.143981,-2.25129,0.733682,0.140477,0.0658067,0.96827,0.863981,0.00138063,-0.00162768,-0.00270781,0.000630773,-0.000631543,0.000629233,
10568,-2.28886,0.95629,0.131727,-0.143708,-2.25066,0.733682,0.140477,0.0658067,0.969224,0.863981,0.000905291,-0.000475335,0.00115234,0.000630773,0,0.000631543,
10570,-2.28886,0.955614,-0.107957,-0.143708,-2.25129,0.734367,-0.332097,0.266777,0.969224,0.863429,0.000676559,-0.000228732,0.000246603,0.00093145,0.000300677,0.000300677,
10572,-2.28886,0.955614,-0.107957,0.0799652,-2.25192,0.735053,-0.332097,0.267022,0.96827,0.862877,0,-0.000676559,-0.000447827,0.000932066,6.15915e-07,-0.000300061,
10574,-2.28766,0.95629,0.371703,0.303639,-2.25255,0.735053,-0.332097,0.0658067,0.967793,0.862324,0.00138086,0.00138086,0.00205742,0.000630773,-0.000301293,-0.000301909,
10576,-2.28525,0.95629,0.850777,0.0799652,-2.25318,0.735053,-0.332385,0.0658067,0.96827,0.861771,0.00240606,0.0010252,-0.000355665,0.000631543,7.70175e-07,0.000302063,
10578,-2.28224,0.95629,1.09075,0.0799652,-2.25318,0.735053,-0.0958099,0.0658067,0.968747,0.861771,0.00300831,0.000602249,-0.000422948,0,-0.000631543,-0.000632313,
10580,-2.28164,0.95629,0.132019,0.0799652,-2.25318,0.735053,-0.0958099,0.0658067,0.968747,0.861771,0.000602249,-0.00240606,-0.00300831,0,0,0.000631543,
10582,-2.28044,0.95629,0.37141,0.0799652,-2.25066,0.735739,0.849627,0.266777,0.96827,0.861771,0.00120303,0.00060078,0.00300684,0.00261526,0.00261526,0.00261526,
10584,-2.27923,0.95629,0.37141,0.0799652,-2.24813,0.735739,0.849627,0.0658067,0.96827,0.861771,0.00120303,0,-0.00060078,0.00252386,-9.14016e-05,-0.00270667,
10586,-2.27863,0.956967,0.132019,0.303639,-2.24561,0.735739,0.849627,0.0658067,0.968747,0.861218,0.000905779,-0.00029725,-0.00029725,0.00252386,-4.44089e-16,9.14016e-05,
10588,-2.27863,0.957644,-0.107957,0.303912,-2.24624,0.736424,-0.332097,0.266777,0.969224,0.863429,0.000677385,-0.000228394,6.88559e-05,0.00093145,-0.00159241,-0.00159241,
10590,-2.27743,0.957644,0.37141,0.0799652,-2.24624,0.73711,-0.0958099,0.266777,0.9697,0.866185,0.00120303,0.000525644,0.000754038,0.000685364,-0.000246086,0.00134633,
10592,-2.27622,0.956967,0.37141,-0.143981,-2.24498,0.73711,0.376764,0.0658067,0.969224,0.867285,0.00138063,0.000177597,-0.000348047,0.00126155,0.000576182,0.000822267,
10594,-2.27502,0.955614,0.371703,-0.367381,-2.24372,0.73711,0.376764,0.0658067,0.969224,0.866185,0.00181107,0.000430443,0.000252846,0.00126155,4.44089e-16,-0.000576182,
10596,-2.27562,0.954261,-0.34764,-0.367381,-2.24245,0.737795,0.377053,0.266777,0.9697,0.866735,0.00148079,-0.000330277,-0.00076072,0.00143637,0.000174827,0.000174827,
10598,-2.27502,0.954937,0.131727,0.303639,-2.24308,0.737795,-0.332097,0.0658067,0.970176,0.867834,0.000905291,-0.000575502,-0.000245225,0.000630773,-0.0008056,-0.000980426,
10600,-2.27382,0.953583,0.37141,-0.367654,-2.24245,0.737795,0.140477,0.0658067,0.970652,0.867834,0.0018112,0.000905908,0.00148141,0.000630773,0,0.0008056,
10602,-2.27322,0.95223,0.131727,-0.367381,-2.24182,0.73711,0.140477,-0.135163,0.970176,0.866185,0.00148079,-0.000330406,-0.00123631,0.00093145,0.000300677,0.000300677,
10604,-2.27322,0.950877,-0.107957,-0.367381,-2.24056,0.73711,0.376764,0.0658067,0.970176,0.865083,0.00135312,-0.000127675,0.000202731,0.00126155,0.000330096,2.94193e-05,
10606,-2.27382,0.950877,-0.34764,0.0799652,-2.24056,0.73711,-0.0958099,0.0658067,0.969224,0.865083,0.000601514,-0.000751603,-0.000623928,0,-0.00126155,-0.00159164,
10608,-2.27442,0.950877,-0.34764,0.0799652,-2.24119,0.737795,-0.332097,0.266777,0.96827,0.865083,0.000601514,4.44089e-16,0.000751603,0.00093145,0.00093145,0.002193,
10610,-2.27442,0.9502,-0.107957,-0.143981,-2.24056,0.738481,0.140477,0.267022,0.967793,0.864532,0.000677385,7.58703e-05,7.58703e-05,0.000932066,6.15915e-07,-0.000930834,
10612,-2.27322,0.951553,0.37141,0.527585,-2.23993,0.738481,0.140766,0.0658067,0.96827,0.863981,0.0018112,0.00113381,0.00105794,0.000631543,-0.000300523,-0.000301139,
10614,-2.27201,0.952907,0.371703,0.527312,-2.23867,0.737795,0.376764,-0.135409,0.968747,0.863429,0.00181107,-1.2936e-07,-0.00113394,0.0014361,0.000804552,0.00110508,
10616,-2.27021,0.954937,0.611094,0.751258,-2.23741,0.73711,0.376764,-0.135163,0.968747,0.862324,0.00271649,0.00090542,0.000905549,0.0014357,-3.9967e-07,-0.000804952,
10618,-2.26961,0.954261,0.132019,-0.143708,-2.23614,0.737795,0.377053,0.266777,0.968747,0.861771,0.000905779,-0.00181071,-0.00271613,0.00143637,6.768e-07,1.07647e-06,
10620,-2.26961,0.954261,-0.107957,0.0799652,-2.23551,0.737795,0.140477,0.0658067,0.96827,0.861771,0,-0.000905779,0.000904932,0.000630773,-0.0008056,-0.000806277,
10622,-2.26961,0.954261,-0.107957,0.0799652,-2.23551,0.737795,-0.0958099,0.0658067,0.967793,0.861218,0,0,0.000905779,0,-0.000630773,0.000174827,
10624,-2.26961,0.954261,-0.107957,0.0799652,-2.23488,0.737795,0.140477,0.0658067,0.967316,0.860664,0,0,0,0.000630773,0.000630773,0.00126155,
10626,-2.269,0.954261,0.131727,0.0799652,-2.23488,0.73711,-0.0958099,-0.135163,0.966838,0.86011,0.000601514,0.000601514,0.000601514,0.000685364,5.45913e-05,-0.000576182,
10628,-2.2678,0.954261,0.37141,0.0799652,-2.23425,0.736424,0.140477,-0.135163,0.967793,0.86011,0.00120303,0.000601514,4.44089e-16,0.00093145,0.000246086,0.000191494,
10630,-2.2672,0.952907,0.131727,-0.367654,-2.23425,0.737795,-0.0958099,0.467747,0.968747,0.861771,0.00148155,0.000278518,-0.000322996,0.00137073,0.000439279,0.000193193,
10632,-2.2666,0.951553,0.132019,-0.367381,-2.23425,0.739167,-0.0958099,0.467992,0.969224,0.863981,0.00148109,-4.56398e-07,-0.000278975,0.00137157,8.36831e-07,-0.000438442,
10634,-2.26539,0.9502,0.37141,-0.367654,-2.23488,0.740537,-0.332097,0.467747,0.968747,0.866185,0.0018112,0.000330108,0.000330564,0.0015089,0.000137332,0.000136495,
10636,-2.26479,0.9502,0.131727,0.0799652,-2.23488,0.741223,-0.0958099,0.266777,0.96827,0.866735,0.000601514,-0.00120968,-0.00153979,0.000685364,-0.000823533,-0.000960865,
10638,-2.26419,0.950877,0.131727,0.303912,-2.23488,0.741909,-0.0958099,0.267022,0.96827,0.867285,0.000905908,0.000304394,0.00151408,0.000686201,8.36831e-07,0.00082437,
10640,-2.26419,0.95223,-0.107957,0.527312,-2.23488,0.742594,-0.0958099,0.266777,0.968747,0.867834,0.00135312,0.000447209,0.000142815,0.000685364,-8.36831e-07,-1.67366e-06,
10642,-2.26419,0.954261,-0.107957,0.751258,-2.23362,0.742594,0.377053,0.0658067,0.969224,0.866185,0.0020305,0.000677385,0.000230176,0.00126232,0.000576952,0.000577789,
10644,-2.26479,0.95629,-0.34764,0.750985,-2.23236,0.741223,0.376764,-0.336379,0.969224,0.864532,0.00211693,8.64307e-05,-0.000590954,0.00186352,0.000601199,2.42475e-05,
10646,-2.26419,0.956967,0.131727,0.303639,-2.2311,0.740537,0.376764,-0.135163,0.968747,0.862877,0.000905291,-0.00121164,-0.00129807,0.0014357,-0.00042782,-0.00102902,
10648,-2.26299,0.957644,0.371703,0.303912,-2.22983,0.740537,0.377053,0.0658067,0.967793,0.862877,0.00138127,0.000475975,0.00168762,0.00126232,-0.00017338,0.00025444,
10650,-2.26178,0.95629,0.37141,-0.367654,-2.22857,0.740537,0.376764,0.0658067,0.966838,0.863429,0.0018112,0.000429933,-4.60428e-05,0.00126155,-7.70175e-07,0.00017261,
10652,-2.26058,0.954261,0.371703,-0.591055,-2.22731,0.740537,0.377053,0.0658067,0.965882,0.863981,0.00235979,0.000548596,0.000118663,0.00126232,7.70175e-07,1.54035e-06,
